trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN006762F0700716128,06:49:00,06:52:00,StopPoint:OCETGV INOUI-87300863,1,"",0,0,
OCESN006762F0700716128,07:20:00,07:24:00,StopPoint:OCETGV INOUI-87713040,2,"",0,0,
OCESN006762F0700716128,07:58:00,08:03:00,StopPoint:OCETGV INOUI-87713131,3,"",0,0,
OCESN006762F0700716128,09:13:00,09:13:00,StopPoint:OCETGV INOUI-87686006,4,"",0,0,
OCESN006766F0200223716,19:35:00,19:35:00,StopPoint:OCETGV INOUI-87718007,0,"",0,0,
OCESN006766F0200223716,19:56:00,19:59:00,StopPoint:OCETGV INOUI-87713412,1,"",0,0,
OCESN006766F0200223716,20:23:00,20:27:00,StopPoint:OCETGV INOUI-87713040,2,"",0,0,
OCESN006766F0200223716,22:06:00,22:06:00,StopPoint:OCETGV INOUI-87686006,3,"",0,0,
OCESN006762F1101116129,06:37:00,06:37:00,StopPoint:OCETGV INOUI-87718007,0,"",0,0,
OCESN006762F1101116129,06:49:00,06:52:00,StopPoint:OCETGV INOUI-87300863,1,"",0,0,
OCESN006762F1101116129,07:20:00,07:24:00,StopPoint:OCETGV INOUI-87713040,2,"",0,0,
OCESN006762F1101116129,07:58:00,08:03:00,StopPoint:OCETGV INOUI-87713131,3,"",0,0,
OCESN006762F1101116129,09:14:00,09:14:00,StopPoint:OCETGV INOUI-87686006,4,"",0,0,
OCESN006768F0300322504,20:37:00,20:37:00,StopPoint:OCETGV INOUI-87718007,0,"",0,0,
OCESN006768F0300322504,20:49:00,20:52:00,StopPoint:OCETGV INOUI-87300863,1,"",0,0,
OCESN006768F0300322504,21:22:00,21:26:00,StopPoint:OCETGV INOUI-87713040,2,"",0,0,
OCESN006768F0300322504,23:04:00,23:04:00,StopPoint:OCETGV INOUI-87686006,3,"",0,0,
OCESN006764F0100111562,18:37:00,18:37:00,StopPoint:OCETGV INOUI-87718007,0,"",0,0,
OCESN006764F0100111562,18:49:00,18:52:00,StopPoint:OCETGV INOUI-87300863,1,"",0,0,
OCESN006764F0100111562,19:22:00,19:26:00,StopPoint:OCETGV INOUI-87713040,2,"",0,0,
OCESN006764F0100111562,19:59:00,20:02:00,StopPoint:OCETGV INOUI-87713131,3,"",0,0,
OCESN006764F0100111562,21:07:00,21:07:00,StopPoint:OCETGV INOUI-87686006,4,"",0,0,
OCESN006762F0600616133,06:37:00,06:37:00,StopPoint:OCETGV INOUI-87718007,0,"",0,0,
OCESN006762F0600616133,06:49:00,06:52:00,StopPoint:OCETGV INOUI-87300863,1,"",0,0,
OCESN006762F0600616133,07:20:00,07:24:00,StopPoint:OCETGV INOUI-87713040,2,"",0,0,
OCESN006762F0600616133,07:58:00,08:03:00,StopPoint:OCETGV INOUI-87713131,3,"",0,0,
OCESN006762F0600616133,09:14:00,09:14:00,StopPoint:OCETGV INOUI-87686006,4,"",0,0,
OCESN006762F0500516132,06:37:00,06:37:00,StopPoint:OCETGV INOUI-87718007,0,"",0,0,
OCESN006762F0500516132,06:49:00,06:52:00,StopPoint:OCETGV INOUI-87300863,1,"",0,0,
OCESN006762F0500516132,07:20:00,07:24:00,StopPoint:OCETGV INOUI-87713040,2,"",0,0,
OCESN006762F0500516132,07:58:00,08:03:00,StopPoint:OCETGV INOUI-87713131,3,"",0,0,
OCESN006762F0500516132,09:15:00,09:15:00,StopPoint:OCETGV INOUI-87686006,4,"",0,0,
OCESN006760F010013929,05:33:00,05:33:00,StopPoint:OCETGV INOUI-87718007,0,"",0,0,
OCESN006760F010013929,05:55:00,05:58:00,StopPoint:OCETGV INOUI-87713412,1,"",0,0,
OCESN006760F010013929,06:21:00,06:25:00,StopPoint:OCETGV INOUI-87713040,2,"",0,0,
OCESN006760F010013929,06:57:00,07:00:00,StopPoint:OCETGV INOUI-87713131,3,"",0,0,
OCESN006760F010013929,08:04:00,08:04:00,StopPoint:OCETGV INOUI-87686006,4,"",0,0,
OCESN006784F0600612154,16:24:00,16:24:00,StopPoint:OCETGV INOUI-87725002,0,"",0,0,
OCESN006784F0600612154,16:39:00,16:42:00,StopPoint:OCETGV INOUI-87713545,1,"",0,0,
OCESN006784F0600612154,17:04:00,17:26:00,StopPoint:OCETGV INOUI-87713040,2,"",0,0,
OCESN006784F0600612154,18:00:00,18:03:00,StopPoint:OCETGV INOUI-87713131,3,"",0,0,
OCESN006784F0600612154,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87686006,4,"",0,0,
OCESN006784F0400412156,16:35:00,16:35:00,StopPoint:OCETGV INOUI-87725002,0,"",0,0,
OCESN006784F0400412156,16:50:00,16:53:00,StopPoint:OCETGV INOUI-87713545,1,"",0,0,
OCESN006784F0400412156,17:15:00,17:26:00,StopPoint:OCETGV INOUI-87713040,2,"",0,0,
OCESN006784F0400412156,18:00:00,18:03:00,StopPoint:OCETGV INOUI-87713131,3,"",0,0,
OCESN006784F0400412156,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87686006,4,"",0,0,
OCESN006784F0500512149,16:35:00,16:35:00,StopPoint:OCETGV INOUI-87725002,0,"",0,0,
OCESN006784F0500512149,16:50:00,16:53:00,StopPoint:OCETGV INOUI-87713545,1,"",0,0,
OCESN006784F0500512149,17:15:00,17:26:00,StopPoint:OCETGV INOUI-87713040,2,"",0,0,
OCESN006784F0500512149,18:00:00,18:03:00,StopPoint:OCETGV INOUI-87713131,3,"",0,0,
OCESN006784F0500512149,19:08:00,19:08:00,StopPoint:OCETGV INOUI-87686006,4,"",0,0,
OCESN006732F0200217767,17:26:00,17:26:00,StopPoint:OCETGV INOUI-87713040,0,"",0,0,
OCESN006732F0200217767,18:00:00,18:03:00,StopPoint:OCETGV INOUI-87713131,1,"",0,0,
OCESN006732F0200217767,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87686006,2,"",0,0,
OCESN006732F0100117768,17:26:00,17:26:00,StopPoint:OCETGV INOUI-87713040,0,"",0,0,
OCESN006732F0100117768,18:00:00,18:03:00,StopPoint:OCETGV INOUI-87713131,1,"",0,0,
OCESN006732F0100117768,19:08:00,19:08:00,StopPoint:OCETGV INOUI-87686006,2,"",0,0,
OCESN006730F0100135039,16:24:00,16:24:00,StopPoint:OCETGV INOUI-87713040,0,"",0,0,
OCESN006730F0100135039,18:02:00,18:02:00,StopPoint:OCETGV INOUI-87686006,1,"",0,0,
OCESN006730F0200235038,16:24:00,16:24:00,StopPoint:OCETGV INOUI-87713040,0,"",0,0,
OCESN006730F0200235038,18:07:00,18:07:00,StopPoint:OCETGV INOUI-87686006,1,"",0,0,
OCESN006706F0700718709,15:37:00,15:37:00,StopPoint:OCETGV INOUI-87182063,0,"",0,0,
OCESN006706F0700718709,15:59:00,16:02:00,StopPoint:OCETGV INOUI-87300822,1,"",0,0,
OCESN006706F0700718709,16:23:00,16:26:00,StopPoint:OCETGV INOUI-87300863,2,"",0,0,
OCESN006706F0700718709,16:55:00,16:59:00,StopPoint:OCETGV INOUI-87713040,3,"",0,0,
OCESN006706F0700718709,17:32:00,17:35:00,StopPoint:OCETGV INOUI-87713131,4,"",0,0,
OCESN006706F0700718709,18:38:00,18:38:00,StopPoint:OCETGV INOUI-87686006,5,"",0,0,
OCESN006706F0900918713,15:37:00,15:37:00,StopPoint:OCETGV INOUI-87182063,0,"",0,0,
OCESN006706F0900918713,15:59:00,16:02:00,StopPoint:OCETGV INOUI-87300822,1,"",0,0,
OCESN006706F0900918713,16:23:00,16:26:00,StopPoint:OCETGV INOUI-87300863,2,"",0,0,
OCESN006706F0900918713,16:55:00,16:59:00,StopPoint:OCETGV INOUI-87713040,3,"",0,0,
OCESN006706F0900918713,17:32:00,17:35:00,StopPoint:OCETGV INOUI-87713131,4,"",0,0,
OCESN006706F0900918713,18:42:00,18:42:00,StopPoint:OCETGV INOUI-87686006,5,"",0,0,
OCESN006710F0200212621,18:09:00,18:09:00,StopPoint:OCETGV INOUI-87182063,0,"",0,0,
OCESN006710F0200212621,18:31:00,18:34:00,StopPoint:OCETGV INOUI-87300822,1,"",0,0,
OCESN006710F0200212621,18:54:00,18:57:00,StopPoint:OCETGV INOUI-87300863,2,"",0,0,
OCESN006710F0200212621,19:24:00,19:28:00,StopPoint:OCETGV INOUI-87713040,3,"",0,0,
OCESN006710F0200212621,21:09:00,21:09:00,StopPoint:OCETGV INOUI-87686006,4,"",0,0,
OCESN006706F0600618708,15:41:00,15:41:00,StopPoint:OCETGV INOUI-87182063,0,"",0,0,
OCESN006706F0600618708,16:03:00,16:06:00,StopPoint:OCETGV INOUI-87300822,1,"",0,0,
OCESN006706F0600618708,16:26:00,16:29:00,StopPoint:OCETGV INOUI-87300863,2,"",0,0,
OCESN006706F0600618708,16:56:00,17:00:00,StopPoint:OCETGV INOUI-87713040,3,"",0,0,
OCESN006706F0600618708,18:38:00,18:38:00,StopPoint:OCETGV INOUI-87686006,4,"",0,0,
OCESN006702F0400423273,07:41:00,07:41:00,StopPoint:OCETGV INOUI-87182063,0,"",0,0,
OCESN006702F0400423273,08:03:00,08:06:00,StopPoint:OCETGV INOUI-87300822,1,"",0,0,
OCESN006702F0400423273,08:26:00,08:29:00,StopPoint:OCETGV INOUI-87300863,2,"",0,0,
OCESN006702F0400423273,08:56:00,09:00:00,StopPoint:OCETGV INOUI-87713040,3,"",0,0,
OCESN006702F0400423273,10:38:00,10:38:00,StopPoint:OCETGV INOUI-87686006,4,"",0,0,
OCESN006706F1101118707,15:39:00,15:39:00,StopPoint:OCETGV INOUI-87182063,0,"",0,0,
OCESN006706F1101118707,16:03:00,16:06:00,StopPoint:OCETGV INOUI-87300822,1,"",0,0,
OCESN006706F1101118707,16:26:00,16:29:00,StopPoint:OCETGV INOUI-87300863,2,"",0,0,
OCESN006706F1101118707,16:56:00,17:00:00,StopPoint:OCETGV INOUI-87713040,3,"",0,0,
OCESN006706F1101118707,18:42:00,18:42:00,StopPoint:OCETGV INOUI-87686006,4,"",0,0,
OCESN006710F0100112618,18:09:00,18:09:00,StopPoint:OCETGV INOUI-87182063,0,"",0,0,
OCESN006710F0100112618,18:31:00,18:34:00,StopPoint:OCETGV INOUI-87300822,1,"",0,0,
OCESN006710F0100112618,18:54:00,18:57:00,StopPoint:OCETGV INOUI-87300863,2,"",0,0,
OCESN006710F0100112618,19:24:00,19:28:00,StopPoint:OCETGV INOUI-87713040,3,"",0,0,
OCESN006710F0100112618,21:07:00,21:07:00,StopPoint:OCETGV INOUI-87686006,4,"",0,0,
OCESN006700F140146960,05:41:00,05:41:00,StopPoint:OCETGV INOUI-87182063,0,"",0,0,
OCESN006700F140146960,06:03:00,06:06:00,StopPoint:OCETGV INOUI-87300822,1,"",0,0,
OCESN006700F140146960,06:26:00,06:29:00,StopPoint:OCETGV INOUI-87300863,2,"",0,0,
OCESN006700F140146960,06:56:00,07:01:00,StopPoint:OCETGV INOUI-87713040,3,"",0,0,
OCESN006700F140146960,08:40:00,08:40:00,StopPoint:OCETGV INOUI-87686006,4,"",0,0,
OCESN006700F090096961,05:41:00,05:41:00,StopPoint:OCETGV INOUI-87182063,0,"",0,0,
OCESN006700F090096961,06:03:00,06:06:00,StopPoint:OCETGV INOUI-87300822,1,"",0,0,
OCESN006700F090096961,06:26:00,06:29:00,StopPoint:OCETGV INOUI-87300863,2,"",0,0,
OCESN006700F090096961,06:56:00,07:01:00,StopPoint:OCETGV INOUI-87713040,3,"",0,0,
OCESN006700F090096961,08:38:00,08:38:00,StopPoint:OCETGV INOUI-87686006,4,"",0,0,
OCESN006708F0700711935,17:41:00,17:41:00,StopPoint:OCETGV INOUI-87182063,0,"",0,0,
OCESN006708F0700711935,18:03:00,18:06:00,StopPoint:OCETGV INOUI-87300822,1,"",0,0,
OCESN006708F0700711935,18:26:00,18:29:00,StopPoint:OCETGV INOUI-87300863,2,"",0,0,
OCESN006708F0700711935,18:56:00,19:00:00,StopPoint:OCETGV INOUI-87713040,3,"",0,0,
OCESN006708F0700711935,20:38:00,20:38:00,StopPoint:OCETGV INOUI-87686006,4,"",0,0,
OCESN006708F0400411937,17:41:00,17:41:00,StopPoint:OCETGV INOUI-87182063,0,"",0,0,
OCESN006708F0400411937,18:03:00,18:06:00,StopPoint:OCETGV INOUI-87300822,1,"",0,0,
OCESN006708F0400411937,18:26:00,18:29:00,StopPoint:OCETGV INOUI-87300863,2,"",0,0,
OCESN006708F0400411937,18:56:00,19:00:00,StopPoint:OCETGV INOUI-87713040,3,"",0,0,
OCESN006708F0400411937,20:42:00,20:42:00,StopPoint:OCETGV INOUI-87686006,4,"",0,0,
OCESN006704F160164375,11:58:00,11:58:00,StopPoint:OCETGV INOUI-87182063,0,"",0,0,
OCESN006704F160164375,12:20:00,12:23:00,StopPoint:OCETGV INOUI-87300822,1,"",0,0,
OCESN006704F160164375,12:44:00,12:47:00,StopPoint:OCETGV INOUI-87300863,2,"",0,0,
OCESN006704F160164375,13:14:00,13:17:00,StopPoint:OCETGV INOUI-87713040,3,"",0,0,
OCESN006704F160164375,14:00:00,14:03:00,StopPoint:OCETGV INOUI-87713131,4,"",0,0,
OCESN006704F160164375,15:09:00,15:09:00,StopPoint:OCETGV INOUI-87686006,5,"",0,0,
OCESN006706F1001018706,15:41:00,15:41:00,StopPoint:OCETGV INOUI-87182063,0,"",0,0,
OCESN006706F1001018706,16:03:00,16:06:00,StopPoint:OCETGV INOUI-87300822,1,"",0,0,
OCESN006706F1001018706,16:26:00,16:29:00,StopPoint:OCETGV INOUI-87300863,2,"",0,0,
OCESN006706F1001018706,16:56:00,17:00:00,StopPoint:OCETGV INOUI-87713040,3,"",0,0,
OCESN006706F1001018706,18:42:00,18:42:00,StopPoint:OCETGV INOUI-87686006,4,"",0,0,
OCESN006704F170174376,11:58:00,11:58:00,StopPoint:OCETGV INOUI-87182063,0,"",0,0,
OCESN006704F170174376,12:20:00,12:23:00,StopPoint:OCETGV INOUI-87300822,1,"",0,0,
OCESN006704F170174376,12:44:00,12:47:00,StopPoint:OCETGV INOUI-87300863,2,"",0,0,
OCESN006704F170174376,13:14:00,13:26:00,StopPoint:OCETGV INOUI-87713040,3,"",0,0,
OCESN006704F170174376,14:00:00,14:03:00,StopPoint:OCETGV INOUI-87713131,4,"",0,0,
OCESN006704F170174376,15:09:00,15:09:00,StopPoint:OCETGV INOUI-87686006,5,"",0,0,
OCESN006704F110114373,11:58:00,11:58:00,StopPoint:OCETGV INOUI-87182063,0,"",0,0,
OCESN006704F110114373,12:20:00,12:23:00,StopPoint:OCETGV INOUI-87300822,1,"",0,0,
OCESN006704F110114373,12:44:00,12:47:00,StopPoint:OCETGV INOUI-87300863,2,"",0,0,
OCESN006704F110114373,13:14:00,13:17:00,StopPoint:OCETGV INOUI-87713040,3,"",0,0,
OCESN006704F110114373,14:01:00,14:04:00,StopPoint:OCETGV INOUI-87713131,4,"",0,0,
OCESN006704F110114373,15:07:00,15:07:00,StopPoint:OCETGV INOUI-87686006,5,"",0,0,
OCESN006704F140144374,11:58:00,11:58:00,StopPoint:OCETGV INOUI-87182063,0,"",0,0,
OCESN006704F140144374,12:20:00,12:23:00,StopPoint:OCETGV INOUI-87300822,1,"",0,0,
OCESN006704F140144374,12:44:00,12:47:00,StopPoint:OCETGV INOUI-87300863,2,"",0,0,
OCESN006704F140144374,13:14:00,13:26:00,StopPoint:OCETGV INOUI-87713040,3,"",0,0,
OCESN006704F140144374,14:01:00,14:04:00,StopPoint:OCETGV INOUI-87713131,4,"",0,0,
OCESN006704F140144374,15:07:00,15:07:00,StopPoint:OCETGV INOUI-87686006,5,"",0,0,
OCESN008973F2802828847,09:23:00,09:23:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008973F2802828847,10:17:00,10:20:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008973F2802828847,11:08:00,11:11:00,StopPoint:OCETGV INOUI-87484006,2,"",0,0,
OCESN008973F2802828847,11:50:00,12:05:00,StopPoint:OCETGV INOUI-87481002,3,"",0,0,
OCESN008973F2802828847,12:44:00,12:44:00,StopPoint:OCETGV INOUI-87486019,4,"",0,0,
OCESN008917F0900916467,10:30:00,10:30:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008917F0900916467,11:25:00,11:28:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008917F0900916467,12:14:00,12:17:00,StopPoint:OCETGV INOUI-87484006,2,"",0,0,
OCESN008917F0900916467,12:54:00,12:58:00,StopPoint:OCETGV INOUI-87481002,3,"",0,0,
OCESN008917F0900916467,13:33:00,13:36:00,StopPoint:OCETGV INOUI-87481705,4,"",0,0,
OCESN008917F0900916467,13:45:00,13:48:00,StopPoint:OCETGV INOUI-87481747,5,"",0,0,
OCESN008917F0900916467,13:53:00,14:00:00,StopPoint:OCETGV INOUI-87481754,6,"",0,0,
OCESN008917F0900916467,14:03:00,14:06:00,StopPoint:OCETGV INOUI-87481762,7,"",0,0,
OCESN008917F0900916467,14:12:00,14:12:00,StopPoint:OCETGV INOUI-87481788,8,"",0,0,
OCESN008935F1201235086,19:43:00,19:43:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008935F1201235086,20:42:00,20:45:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008935F1201235086,21:46:00,21:48:00,StopPoint:OCETGV INOUI-87481192,2,"",0,0,
OCESN008935F1201235086,22:06:00,22:10:00,StopPoint:OCETGV INOUI-87481002,3,"",0,0,
OCESN008935F1201235086,22:46:00,22:49:00,StopPoint:OCETGV INOUI-87481705,4,"",0,0,
OCESN008935F1201235086,22:59:00,23:02:00,StopPoint:OCETGV INOUI-87481747,5,"",0,0,
OCESN008935F1201235086,23:06:00,23:10:00,StopPoint:OCETGV INOUI-87481754,6,"",0,0,
OCESN008935F1201235086,23:13:00,23:15:00,StopPoint:OCETGV INOUI-87481762,7,"",0,0,
OCESN008935F1201235086,23:22:00,23:22:00,StopPoint:OCETGV INOUI-87481788,8,"",0,0,
OCESN008931F1501515854,18:40:00,18:40:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008931F1501515854,19:44:00,19:46:00,StopPoint:OCETGV INOUI-87396408,1,"",0,0,
OCESN008931F1501515854,20:13:00,20:16:00,StopPoint:OCETGV INOUI-87484006,2,"",0,0,
OCESN008931F1501515854,20:53:00,20:57:00,StopPoint:OCETGV INOUI-87481002,3,"",0,0,
OCESN008931F1501515854,21:32:00,21:35:00,StopPoint:OCETGV INOUI-87481705,4,"",0,0,
OCESN008931F1501515854,21:49:00,21:53:00,StopPoint:OCETGV INOUI-87481754,5,"",0,0,
OCESN008931F1501515854,22:02:00,22:02:00,StopPoint:OCETGV INOUI-87481788,6,"",0,0,
OCESN008931F2002015855,18:39:00,18:39:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008931F2002015855,19:48:00,19:50:00,StopPoint:OCETGV INOUI-87396408,1,"",0,0,
OCESN008931F2002015855,20:10:00,20:13:00,StopPoint:OCETGV INOUI-87484006,2,"",0,0,
OCESN008931F2002015855,20:50:00,20:54:00,StopPoint:OCETGV INOUI-87481002,3,"",0,0,
OCESN008931F2002015855,21:29:00,21:32:00,StopPoint:OCETGV INOUI-87481705,4,"",0,0,
OCESN008931F2002015855,21:46:00,21:50:00,StopPoint:OCETGV INOUI-87481754,5,"",0,0,
OCESN008931F2002015855,21:59:00,21:59:00,StopPoint:OCETGV INOUI-87481788,6,"",0,0,
OCESN008935F1001035085,19:42:00,19:42:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008935F1001035085,20:36:00,20:39:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008935F1001035085,21:46:00,21:48:00,StopPoint:OCETGV INOUI-87481192,2,"",0,0,
OCESN008935F1001035085,22:06:00,22:10:00,StopPoint:OCETGV INOUI-87481002,3,"",0,0,
OCESN008935F1001035085,22:46:00,22:49:00,StopPoint:OCETGV INOUI-87481705,4,"",0,0,
OCESN008935F1001035085,22:59:00,23:02:00,StopPoint:OCETGV INOUI-87481747,5,"",0,0,
OCESN008935F1001035085,23:06:00,23:10:00,StopPoint:OCETGV INOUI-87481754,6,"",0,0,
OCESN008935F1001035085,23:13:00,23:15:00,StopPoint:OCETGV INOUI-87481762,7,"",0,0,
OCESN008935F1001035085,23:22:00,23:22:00,StopPoint:OCETGV INOUI-87481788,8,"",0,0,
OCESN008921F2302316781,12:40:00,12:40:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008921F2302316781,14:09:00,14:13:00,StopPoint:OCETGV INOUI-87484006,1,"",0,0,
OCESN008921F2302316781,14:50:00,14:54:00,StopPoint:OCETGV INOUI-87481002,2,"",0,0,
OCESN008921F2302316781,15:29:00,15:32:00,StopPoint:OCETGV INOUI-87481705,3,"",0,0,
OCESN008921F2302316781,15:46:00,15:50:00,StopPoint:OCETGV INOUI-87481754,4,"",0,0,
OCESN008921F2302316781,15:59:00,15:59:00,StopPoint:OCETGV INOUI-87481788,5,"",0,0,
OCESN008921F2102116783,12:44:00,12:44:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008921F2102116783,14:13:00,14:20:00,StopPoint:OCETGV INOUI-87484006,1,"",0,0,
OCESN008921F2102116783,14:56:00,14:59:00,StopPoint:OCETGV INOUI-87481002,2,"",0,0,
OCESN008921F2102116783,15:34:00,15:37:00,StopPoint:OCETGV INOUI-87481705,3,"",0,0,
OCESN008921F2102116783,15:50:00,15:54:00,StopPoint:OCETGV INOUI-87481754,4,"",0,0,
OCESN008921F2102116783,16:03:00,16:03:00,StopPoint:OCETGV INOUI-87481788,5,"",0,0,
OCESN008913F290299557,09:23:00,09:23:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008913F290299557,10:17:00,10:20:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008913F290299557,11:08:00,11:11:00,StopPoint:OCETGV INOUI-87484006,2,"",0,0,
OCESN008913F290299557,11:50:00,11:54:00,StopPoint:OCETGV INOUI-87481002,3,"",0,0,
OCESN008913F290299557,12:29:00,12:32:00,StopPoint:OCETGV INOUI-87481705,4,"",0,0,
OCESN008913F290299557,12:45:00,12:49:00,StopPoint:OCETGV INOUI-87481754,5,"",0,0,
OCESN008913F290299557,12:59:00,12:59:00,StopPoint:OCETGV INOUI-87481788,6,"",0,0,
OCESN008913F340349562,09:36:00,09:36:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008913F340349562,10:34:00,10:37:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008913F340349562,11:14:00,11:17:00,StopPoint:OCETGV INOUI-87484006,2,"",0,0,
OCESN008913F340349562,11:54:00,11:58:00,StopPoint:OCETGV INOUI-87481002,3,"",0,0,
OCESN008913F340349562,12:33:00,12:36:00,StopPoint:OCETGV INOUI-87481705,4,"",0,0,
OCESN008913F340349562,12:49:00,12:53:00,StopPoint:OCETGV INOUI-87481754,5,"",0,0,
OCESN008913F340349562,13:03:00,13:03:00,StopPoint:OCETGV INOUI-87481788,6,"",0,0,
OCESN008913F240249561,09:23:00,09:23:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008913F240249561,10:17:00,10:20:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008913F240249561,11:08:00,11:11:00,StopPoint:OCETGV INOUI-87484006,2,"",0,0,
OCESN008913F240249561,11:50:00,11:54:00,StopPoint:OCETGV INOUI-87481002,3,"",0,0,
OCESN008913F240249561,12:29:00,12:32:00,StopPoint:OCETGV INOUI-87481705,4,"",0,0,
OCESN008913F240249561,12:45:00,12:49:00,StopPoint:OCETGV INOUI-87481754,5,"",0,0,
OCESN008913F240249561,12:59:00,12:59:00,StopPoint:OCETGV INOUI-87481788,6,"",0,0,
OCESN008921F2402416785,12:39:00,12:39:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008921F2402416785,14:06:00,14:13:00,StopPoint:OCETGV INOUI-87484006,1,"",0,0,
OCESN008921F2402416785,14:50:00,14:54:00,StopPoint:OCETGV INOUI-87481002,2,"",0,0,
OCESN008921F2402416785,15:29:00,15:32:00,StopPoint:OCETGV INOUI-87481705,3,"",0,0,
OCESN008921F2402416785,15:46:00,15:50:00,StopPoint:OCETGV INOUI-87481754,4,"",0,0,
OCESN008921F2402416785,15:59:00,15:59:00,StopPoint:OCETGV INOUI-87481788,5,"",0,0,
OCESN008927F0800816472,17:43:00,17:43:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008927F0800816472,19:10:00,19:13:00,StopPoint:OCETGV INOUI-87484006,1,"",0,0,
OCESN008927F0800816472,19:50:00,19:54:00,StopPoint:OCETGV INOUI-87481002,2,"",0,0,
OCESN008927F0800816472,20:29:00,20:32:00,StopPoint:OCETGV INOUI-87481705,3,"",0,0,
OCESN008927F0800816472,20:43:00,20:45:00,StopPoint:OCETGV INOUI-87481747,4,"",0,0,
OCESN008927F0800816472,20:49:00,20:53:00,StopPoint:OCETGV INOUI-87481754,5,"",0,0,
OCESN008927F0800816472,20:57:00,20:59:00,StopPoint:OCETGV INOUI-87481762,6,"",0,0,
OCESN008927F0800816472,21:06:00,21:06:00,StopPoint:OCETGV INOUI-87481788,7,"",0,0,
OCESN008917F1101116470,10:36:00,10:36:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008917F1101116470,11:34:00,11:37:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008917F1101116470,12:14:00,12:17:00,StopPoint:OCETGV INOUI-87484006,2,"",0,0,
OCESN008917F1101116470,12:54:00,12:58:00,StopPoint:OCETGV INOUI-87481002,3,"",0,0,
OCESN008917F1101116470,13:33:00,13:36:00,StopPoint:OCETGV INOUI-87481705,4,"",0,0,
OCESN008917F1101116470,13:46:00,13:48:00,StopPoint:OCETGV INOUI-87481747,5,"",0,0,
OCESN008917F1101116470,13:53:00,14:00:00,StopPoint:OCETGV INOUI-87481754,6,"",0,0,
OCESN008917F1101116470,14:03:00,14:06:00,StopPoint:OCETGV INOUI-87481762,7,"",0,0,
OCESN008917F1101116470,14:12:00,14:12:00,StopPoint:OCETGV INOUI-87481788,8,"",0,0,
OCESN008927F0600616473,17:39:00,17:39:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008927F0600616473,19:10:00,19:13:00,StopPoint:OCETGV INOUI-87484006,1,"",0,0,
OCESN008927F0600616473,19:50:00,19:54:00,StopPoint:OCETGV INOUI-87481002,2,"",0,0,
OCESN008927F0600616473,20:29:00,20:32:00,StopPoint:OCETGV INOUI-87481705,3,"",0,0,
OCESN008927F0600616473,20:43:00,20:45:00,StopPoint:OCETGV INOUI-87481747,4,"",0,0,
OCESN008927F0600616473,20:49:00,20:53:00,StopPoint:OCETGV INOUI-87481754,5,"",0,0,
OCESN008927F0600616473,20:57:00,20:59:00,StopPoint:OCETGV INOUI-87481762,6,"",0,0,
OCESN008927F0600616473,21:06:00,21:06:00,StopPoint:OCETGV INOUI-87481788,7,"",0,0,
OCESN008937F0900913549,20:19:00,20:19:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008937F0900913549,22:25:00,22:28:00,StopPoint:OCETGV INOUI-87484006,1,"",0,0,
OCESN008937F0900913549,23:05:00,23:09:00,StopPoint:OCETGV INOUI-87481002,2,"",0,0,
OCESN008937F0900913549,23:44:00,23:47:00,StopPoint:OCETGV INOUI-87481705,3,"",0,0,
OCESN008937F0900913549,24:01:00,24:05:00,StopPoint:OCETGV INOUI-87481754,4,"",0,0,
OCESN008937F0900913549,24:14:00,24:14:00,StopPoint:OCETGV INOUI-87481788,5,"",0,0,
